sentence,label,split
"Antwone Fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it .",positive,0
"One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .",positive,0
"It challenges , this nervy oddity , like modern art should .",positive,0
"Whenever you think you 've figured out Late Marriage , it throws you for a loop .",positive,0
The Pianist is Polanski 's best film .,very_positive,0
"It is a testament of quiet endurance , of common concern , of reconciled survival .",neutral,0
"This Orange has some juice , but it 's far from fresh-squeezed .",negative,0
"A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .",positive,0
"High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .",neutral,0
Cusack 's just brilliant in this .,very_positive,0
Knows how to make our imagination wonder .,very_positive,0
"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .",positive,0
"The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy .",very_positive,0
"Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .",positive,0
Malcolm McDowell is cool .,positive,0
Paul Bettany is cool .,positive,0
Paul Bettany playing Malcolm McDowell ?,neutral,0
Cool .,positive,0
"A touching , sophisticated film that almost seems like a documentary in the way it captures an Italian immigrant family on the brink of major changes .",positive,0
... a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance,neutral,0
"An inventive , absorbing movie that 's as hard to classify as it is hard to resist .",very_positive,0
It made me want to get made-up and go see this movie with my sisters .,positive,0
"I thought the relationships were wonderful , the comedy was funny , and the love ` real ' .",very_positive,0
"( Caine ) proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .",positive,0
"Bogdanovich puts history in perspective and , via Kirsten Dunst 's remarkable performance , he showcases Davies as a young woman of great charm , generosity and diplomacy .",positive,0
"This breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are .",positive,0
A captivating new film .,very_positive,0
Those who are n't put off by the film 's austerity will find it more than capable of rewarding them .,very_positive,0
"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",positive,0
Reveals how important our special talents can be when put in service of of others .,positive,0
It also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .,positive,0
"With the same sort of good-natured fun found in films like Tremors , Eight Legged Freaks is prime escapist fare .",very_positive,0
"A sharp , amusing study of the cult of celebrity .",positive,0
The sentimental cliches mar an otherwise excellent film .,positive,0
A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .,very_positive,0
"A graceful , moving tribute to the courage of New York 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice .",very_positive,0
"A coming-of-age tale from New Zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .",positive,0
"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money .",negative,0
The charming result is Festival in Cannes .,positive,0
"If you 're looking for something new and hoping for something entertaining , you 're in luck .",very_positive,0
"A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films -- Four Weddings and a Funeral and Bridget Jones 's Diary .",very_positive,0
A rip-roaring comedy action fest that 'll put hairs on your chest .,positive,0
"If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .",positive,0
"Simultaneously heart-breaking and very funny , The Last Kiss is really all about performances .",positive,0
"There is a subversive element to this Disney cartoon , providing unexpected fizzability .",positive,0
"An unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage .",positive,0
"An enjoyable , if occasionally flawed , experiment .",positive,0
Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .,very_positive,0
"If Ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing .",positive,0
"Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",very_positive,0
Leigh is one of the rare directors who feels acting is the heart and soul of cinema .,very_positive,0
